id,salary,age,name,gender,company,email,productCode,occupation,smoker,term,premium,sumassured,paymentType,policyStatus
1828,3198,32,Ila Medina,female,HYDROCOM,ilamedina@hydrocom.com,BBB,AB,Yes,17,127,282664,DD,0
1829,3914,48,Andrea Silva,female,PROSURE,andreasilva@prosure.com,AAA,AA,Yes,44,40,56544,Card,0
1830,3839,21,Sylvia Wall,female,ECLIPTO,sylviawall@eclipto.com,DDDD,AC,Yes,47,220,298541,Card,0
1831,1145,47,Corinne Ferrell,female,MAGMINA,corinneferrell@magmina.com,DDDD,AA,Yes,27,196,113308,DD,1
1832,2812,53,Clemons Newton,male,XEREX,clemonsnewton@xerex.com,DDDD,AD,Yes,38,175,147659,Card,0
1833,2294,51,Benjamin Ford,male,FUTURIS,benjaminford@futuris.com,CCC,AA,No,29,75,48002,Card,1
1834,1720,43,Estrada Goff,male,CABLAM,estradagoff@cablam.com,AAA,AC,Yes,44,186,60196,DD,1
1835,3078,57,Elinor Byers,female,LUDAK,elinorbyers@ludak.com,CCC,AD,No,29,245,267656,Card,1
1836,2624,54,Tucker Matthews,male,INRT,tuckermatthews@inrt.com,BBB,AC,No,59,255,284579,Card,0
1837,2971,24,Erna Alford,female,EGYPTO,ernaalford@egypto.com,CCC,AA,Yes,21,109,274460,DD,0
1838,1575,37,Gillespie Gutierrez,male,RODEOLOGY,gillespiegutierrez@rodeology.com,AAA,AB,No,44,257,285927,DD,0
1839,3384,43,Keri Ellis,female,FLEXIGEN,keriellis@flexigen.com,AAA,AC,No,33,271,155392,DD,1
1840,3133,48,Cherie Lowery,female,MAGNINA,cherielowery@magnina.com,AAA,AA,No,23,250,6289,Card,1
1841,3322,46,Rosie Hood,female,SNACKTION,rosiehood@snacktion.com,AAA,AA,No,37,252,262345,Card,1
1842,2400,60,Burch Lynch,male,DECRATEX,burchlynch@decratex.com,BBB,AC,No,50,195,188808,DD,1
1843,2659,54,Gay Turner,female,PLASTO,gayturner@plasto.com,DDDD,AB,Yes,28,274,91816,DD,1
1844,2527,39,Le Hoover,male,VELOS,lehoover@velos.com,CCC,AA,Yes,10,116,249924,Card,0
1845,2833,21,Claudine Warner,female,MAKINGWAY,claudinewarner@makingway.com,AAA,AC,Yes,17,13,278119,DD,0
1846,3443,48,Patti Harmon,female,ZENTRY,pattiharmon@zentry.com,CCC,AC,No,37,66,203567,Card,0
1847,1920,39,Tonia Kane,female,AEORA,toniakane@aeora.com,CCC,AB,No,55,154,209190,Card,0
1848,3202,54,Robbins Baker,male,MEDALERT,robbinsbaker@medalert.com,CCC,AA,No,24,27,272579,DD,0
1849,3002,55,Gonzales Patton,male,ASSURITY,gonzalespatton@assurity.com,AAA,AC,Yes,42,88,82826,DD,0
1850,2570,33,Molina Ashley,male,CINASTER,molinaashley@cinaster.com,DDDD,AC,Yes,49,284,65414,DD,1
1851,2584,58,Aguirre Marsh,male,DUOFLEX,aguirremarsh@duoflex.com,AAA,AC,No,59,168,89314,Card,1
1852,2788,37,Travis Guerra,male,GOLISTIC,travisguerra@golistic.com,DDDD,AD,No,15,190,32291,DD,1
1853,3681,20,Bentley Farley,male,DOGNOSIS,bentleyfarley@dognosis.com,BBB,AB,No,11,37,105745,DD,0
1854,3557,58,Elma Snider,female,ZANYMAX,elmasnider@zanymax.com,BBB,AA,No,46,287,163571,Card,1
1855,3423,41,Cecilia Rollins,female,COMTRAIL,ceciliarollins@comtrail.com,CCC,AB,No,20,225,124072,Card,1
1856,1237,58,Eula Gould,female,ENDIPINE,eulagould@endipine.com,CCC,AB,Yes,21,108,88637,DD,0
1857,2896,55,Fletcher Sanchez,male,TROPOLIS,fletchersanchez@tropolis.com,CCC,AD,No,18,25,12249,DD,0
1858,3749,31,Debra Knight,female,GROK,debraknight@grok.com,DDDD,AC,No,20,10,196651,Card,1
1859,2545,59,Farmer Downs,male,EXTRAGEN,farmerdowns@extragen.com,DDDD,AA,Yes,45,92,204935,Card,1
1860,1269,38,Loraine Andrews,female,KOZGENE,loraineandrews@kozgene.com,CCC,AC,Yes,46,80,95092,Card,0
1861,2639,29,Gail Summers,female,ZEAM,gailsummers@zeam.com,CCC,AD,No,28,166,283708,DD,0
1862,2897,32,Francis Pickett,female,EARWAX,francispickett@earwax.com,CCC,AD,No,56,170,108762,Card,0
1863,3889,44,Nancy Pace,female,ZILLAR,nancypace@zillar.com,CCC,AB,No,60,151,8703,DD,0
1864,1649,41,Morton Espinoza,male,EXOTECHNO,mortonespinoza@exotechno.com,DDDD,AB,Yes,10,141,117698,Card,1
1865,1718,54,Noel Ingram,male,DAYCORE,noelingram@daycore.com,AAA,AD,Yes,60,63,161421,DD,0
1866,1467,33,Alford Dillard,male,SENMEI,alforddillard@senmei.com,DDDD,AB,No,48,105,62635,DD,1
1867,3995,35,Veronica Reilly,female,XINWARE,veronicareilly@xinware.com,AAA,AB,No,17,45,206684,Card,0
1868,1728,52,Marie Mann,female,ZENTILITY,mariemann@zentility.com,BBB,AA,No,60,258,292308,DD,1
1869,2750,33,Sheila Swanson,female,ENJOLA,sheilaswanson@enjola.com,AAA,AA,Yes,33,264,58008,Card,0
1870,1119,56,Eunice Mason,female,PHARMEX,eunicemason@pharmex.com,DDDD,AA,Yes,27,185,198798,Card,0
1871,1784,30,Daniel Hancock,male,CUBICIDE,danielhancock@cubicide.com,CCC,AA,Yes,43,298,76850,DD,1
1872,2647,45,Fisher Stephens,male,BUZZOPIA,fisherstephens@buzzopia.com,BBB,AA,No,5,233,167680,Card,0
1873,3040,36,Angelina Livingston,female,FOSSIEL,angelinalivingston@fossiel.com,CCC,AB,No,16,156,144548,DD,0
1874,1594,39,Bartlett Bradford,male,PLAYCE,bartlettbradford@playce.com,BBB,AA,Yes,5,25,40550,DD,1
1875,3054,37,Mckenzie Baldwin,male,JETSILK,mckenziebaldwin@jetsilk.com,CCC,AA,Yes,25,110,78999,Card,1
1876,2066,46,Briggs Sharp,male,KINETICA,briggssharp@kinetica.com,DDDD,AA,Yes,52,103,279963,Card,0
1877,1537,21,Jacklyn Mays,female,ARCHITAX,jacklynmays@architax.com,DDDD,AC,No,36,40,188366,Card,0
1878,2738,58,Deanne Howard,female,NAMEGEN,deannehoward@namegen.com,AAA,AB,No,40,121,60804,Card,0
1879,1783,24,Gina Frazier,female,POLARIUM,ginafrazier@polarium.com,BBB,AA,Yes,41,190,254448,Card,1
1880,1232,26,Carlene Atkins,female,QUILK,carleneatkins@quilk.com,DDDD,AB,No,21,63,173178,Card,1
1881,3068,29,Karin Richmond,female,DOGTOWN,karinrichmond@dogtown.com,DDDD,AB,Yes,21,108,262473,Card,0
1882,1097,26,Hurst Mcmahon,male,ZIALACTIC,hurstmcmahon@zialactic.com,CCC,AA,No,52,67,41318,Card,0
1883,3101,37,Janna Johnston,female,EXTRAWEAR,jannajohnston@extrawear.com,CCC,AB,No,25,58,147826,Card,0
1884,2985,57,Owen Owens,male,EXOBLUE,owenowens@exoblue.com,DDDD,AB,Yes,47,174,99451,DD,1
1885,2569,35,Gomez Merrill,male,QUANTASIS,gomezmerrill@quantasis.com,DDDD,AB,No,25,264,109648,Card,1
1886,1192,57,Rhodes Montgomery,male,OBLIQ,rhodesmontgomery@obliq.com,AAA,AC,Yes,16,45,162998,Card,0
1887,2954,26,Karen Leonard,female,UNIWORLD,karenleonard@uniworld.com,DDDD,AD,No,15,84,137749,Card,0
1888,3199,33,Lindsay Lane,female,VERTIDE,lindsaylane@vertide.com,BBB,AA,No,7,228,285708,Card,1
1889,2470,41,Martinez Miranda,male,ELECTONIC,martinezmiranda@electonic.com,CCC,AB,No,21,166,114173,Card,0
1890,2913,27,Misty Mclean,female,DIGIGEN,mistymclean@digigen.com,DDDD,AC,Yes,55,84,264371,DD,0
1891,1659,22,Sonja French,female,COSMOSIS,sonjafrench@cosmosis.com,CCC,AC,Yes,54,17,27883,DD,0
1892,2452,43,York Casey,male,COWTOWN,yorkcasey@cowtown.com,DDDD,AD,No,5,266,114289,Card,0
1893,3622,55,Patel Ball,male,ZENTIME,patelball@zentime.com,CCC,AB,No,11,58,161222,Card,0
1894,3080,39,Beard Joyce,male,BICOL,beardjoyce@bicol.com,AAA,AD,No,58,204,234912,DD,1
1895,1815,31,Cole Ryan,male,EPLOSION,coleryan@eplosion.com,DDDD,AD,No,37,240,71548,Card,0
1896,3675,57,Vazquez Brooks,male,DYMI,vazquezbrooks@dymi.com,CCC,AD,No,56,204,30688,Card,0
1897,2759,29,Dillard Beasley,male,DADABASE,dillardbeasley@dadabase.com,CCC,AA,No,24,32,158535,DD,0
1898,3240,60,Latisha Singleton,female,ZENTIA,latishasingleton@zentia.com,CCC,AB,No,49,27,54623,Card,1
1899,1122,44,Kendra Coffey,female,BIOHAB,kendracoffey@biohab.com,DDDD,AB,Yes,26,26,84359,Card,0
1900,1237,32,Lynette Franklin,female,NETROPIC,lynettefranklin@netropic.com,AAA,AA,Yes,27,278,128197,DD,0
1901,3673,51,Lauri Morrison,female,INVENTURE,laurimorrison@inventure.com,AAA,AC,Yes,60,112,35323,DD,0
1902,3543,23,Dorthy Copeland,female,LOVEPAD,dorthycopeland@lovepad.com,BBB,AC,Yes,35,161,95588,DD,0
1903,1297,46,Mullins Jensen,male,QUARMONY,mullinsjensen@quarmony.com,AAA,AA,Yes,23,103,275876,DD,1
1904,1259,40,Allen Best,male,ARTWORLDS,allenbest@artworlds.com,DDDD,AA,Yes,47,296,291618,DD,1
1905,1895,59,Dejesus Young,male,NIKUDA,dejesusyoung@nikuda.com,DDDD,AD,Yes,45,261,200919,Card,1
1906,1826,44,Selma Maldonado,female,VIRXO,selmamaldonado@virxo.com,AAA,AC,No,57,95,286521,DD,1
1907,3967,60,Kathy Roth,female,COMDOM,kathyroth@comdom.com,BBB,AB,Yes,44,268,47570,DD,1
1908,3204,51,Socorro Conway,female,UTARIAN,socorroconway@utarian.com,CCC,AC,No,47,72,96314,DD,0
1909,3334,33,Guzman Mcclain,male,VIXO,guzmanmcclain@vixo.com,BBB,AA,Yes,12,51,237443,Card,0
1910,1551,20,Alexander Mcintyre,male,APPLIDEC,alexandermcintyre@applidec.com,DDDD,AD,No,14,226,252325,DD,1
1911,3720,41,Sophia Sanders,female,SURELOGIC,sophiasanders@surelogic.com,CCC,AB,No,59,150,172191,DD,0
1912,1884,53,Barbara Hendricks,female,GOKO,barbarahendricks@goko.com,CCC,AA,No,10,279,172744,DD,0
1913,2916,52,Claire Jones,female,ESSENSIA,clairejones@essensia.com,AAA,AB,No,15,278,106262,DD,0
1914,2053,35,Helen Chavez,female,DAIDO,helenchavez@daido.com,AAA,AA,Yes,6,220,294276,Card,0
1915,1288,36,Casey Solomon,female,ISODRIVE,caseysolomon@isodrive.com,DDDD,AC,Yes,6,222,107049,Card,1
1916,2354,23,Macias Oneil,male,FANGOLD,maciasoneil@fangold.com,BBB,AA,No,40,186,49899,Card,0
1917,3801,50,Fannie Gilbert,female,CIPROMOX,fanniegilbert@cipromox.com,BBB,AB,Yes,57,278,57036,Card,0
1918,1619,53,Myrtle Padilla,female,ACCUPRINT,myrtlepadilla@accuprint.com,BBB,AD,Yes,24,27,52472,DD,0
1919,1984,53,Leona Henson,female,SCENTRIC,leonahenson@scentric.com,DDDD,AA,Yes,51,138,218782,DD,0
1920,3671,51,Alexis Wells,female,CENTICE,alexiswells@centice.com,BBB,AA,No,34,215,61268,Card,1
1921,2329,28,Rosalie Craig,female,ROBOID,rosaliecraig@roboid.com,BBB,AD,No,37,16,116465,DD,0
1922,1591,47,Callahan Nieves,male,VENDBLEND,callahannieves@vendblend.com,DDDD,AB,Yes,40,106,50687,Card,1
1923,1465,60,Regina Chaney,female,KEGULAR,reginachaney@kegular.com,DDDD,AB,No,26,168,39419,DD,0
1924,2230,54,Lang Jacobs,male,INSOURCE,langjacobs@insource.com,DDDD,AC,No,55,246,82753,DD,0
1925,3491,40,Ginger Berry,female,VIAGRAND,gingerberry@viagrand.com,BBB,AD,No,50,254,8879,Card,1
1926,2813,29,Camacho Lara,male,PARCOE,camacholara@parcoe.com,AAA,AB,Yes,20,290,229440,DD,1
1927,2411,48,Tillman Romero,male,BIZMATIC,tillmanromero@bizmatic.com,DDDD,AB,No,43,117,82143,DD,1
1928,2157,21,Marisol Rivas,female,TERASCAPE,marisolrivas@terascape.com,BBB,AB,No,12,292,99474,Card,0
1929,1418,56,Malinda Robinson,female,ZANITY,malindarobinson@zanity.com,BBB,AD,No,32,50,109538,DD,0
1930,2136,32,Valenzuela Hebert,male,ZENSUS,valenzuelahebert@zensus.com,BBB,AA,No,19,243,36034,Card,1
1931,1471,34,Rena Cameron,female,RECRITUBE,renacameron@recritube.com,DDDD,AD,Yes,33,208,58211,Card,0
1932,3005,37,Moss Cabrera,male,GEEKMOSIS,mosscabrera@geekmosis.com,CCC,AB,Yes,48,114,59513,DD,0
1933,1024,56,Ola Pate,female,NETPLODE,olapate@netplode.com,DDDD,AA,No,20,287,26289,Card,0
1934,2624,51,Rae Lambert,female,DIGIGENE,raelambert@digigene.com,DDDD,AC,No,42,235,111955,DD,0
1935,3867,46,Sargent Cantu,male,KONGENE,sargentcantu@kongene.com,AAA,AA,Yes,39,161,5574,DD,1
1936,1294,25,Ramos Herring,male,ISOPLEX,ramosherring@isoplex.com,AAA,AA,No,55,52,83541,DD,0
1937,1216,41,Kathie Sims,female,ARCTIQ,kathiesims@arctiq.com,AAA,AC,No,16,100,120219,Card,1
1938,1260,60,Logan Kirk,male,GAPTEC,logankirk@gaptec.com,BBB,AB,No,11,179,124817,DD,1
1939,3764,53,Lizzie Chapman,female,COMTENT,lizziechapman@comtent.com,AAA,AA,No,55,105,299609,Card,1
1940,3545,28,Dawson Suarez,male,VANTAGE,dawsonsuarez@vantage.com,BBB,AC,Yes,60,145,231303,Card,0
1941,3254,54,Clark Kemp,male,TSUNAMIA,clarkkemp@tsunamia.com,DDDD,AB,No,45,144,240431,Card,1
1942,1694,42,Essie Bowman,female,PHOTOBIN,essiebowman@photobin.com,DDDD,AB,No,5,82,115354,DD,0
1943,2738,52,Karina Wolfe,female,IRACK,karinawolfe@irack.com,DDDD,AC,No,16,104,104658,Card,0
1944,1020,52,Sabrina Mercado,female,ZIORE,sabrinamercado@ziore.com,DDDD,AA,Yes,46,74,233161,DD,0
1945,1475,30,Claudette Ruiz,female,SONGBIRD,claudetteruiz@songbird.com,CCC,AA,Yes,54,214,46419,Card,1
1946,3119,56,Annabelle Moss,female,SOPRANO,annabellemoss@soprano.com,CCC,AA,No,54,162,197621,Card,0
1947,2309,37,Kelli Carey,female,CUIZINE,kellicarey@cuizine.com,DDDD,AB,No,30,273,165157,DD,0
1948,1834,26,Gwendolyn Bates,female,SARASONIC,gwendolynbates@sarasonic.com,DDDD,AC,No,50,170,191567,DD,1
1949,3508,37,Sharon Murphy,female,BOILICON,sharonmurphy@boilicon.com,DDDD,AA,No,44,40,69900,DD,0
1950,2904,33,Leah Odom,female,ZOLARITY,leahodom@zolarity.com,CCC,AA,No,35,141,20213,Card,1
1951,1983,57,Ladonna Barnes,female,PODUNK,ladonnabarnes@podunk.com,AAA,AA,No,32,14,177149,DD,1
1952,1274,49,Sanchez Cohen,male,COMTOUR,sanchezcohen@comtour.com,AAA,AD,No,34,156,164349,DD,0
1953,3671,24,Carroll Obrien,male,STRALUM,carrollobrien@stralum.com,CCC,AB,No,40,86,257400,DD,0
1954,2517,60,Bradford Herrera,male,AMTAP,bradfordherrera@amtap.com,CCC,AA,No,47,223,276979,Card,1
1955,1645,22,Harmon Keith,male,APPLICA,harmonkeith@applica.com,DDDD,AD,Yes,22,104,46259,DD,1
1956,1027,60,Augusta Hale,female,OVIUM,augustahale@ovium.com,DDDD,AA,Yes,14,284,176064,Card,0
1957,1465,25,Stacy Brown,female,IMAGEFLOW,stacybrown@imageflow.com,DDDD,AC,No,21,243,287535,Card,0
1958,3908,58,Nellie Fleming,female,UTARA,nelliefleming@utara.com,DDDD,AD,No,56,204,55618,Card,1
1959,3663,52,Mona Levy,female,TALAE,monalevy@talae.com,CCC,AC,Yes,48,82,294456,Card,1
1960,1134,30,Lewis Forbes,male,GYNKO,lewisforbes@gynko.com,DDDD,AB,No,33,176,247889,Card,1
1961,1865,60,Jewel Glover,female,ZOLAR,jewelglover@zolar.com,DDDD,AA,Yes,5,149,33435,DD,0
1962,3074,40,Rebecca Mullen,female,KINETICUT,rebeccamullen@kineticut.com,AAA,AB,Yes,20,204,148193,DD,0
1963,3224,59,Adams Lawrence,male,CYTREK,adamslawrence@cytrek.com,AAA,AC,Yes,23,99,133174,DD,1
1964,3141,49,Case Gonzales,male,PRIMORDIA,casegonzales@primordia.com,AAA,AA,No,26,40,272937,DD,1
1965,3184,59,Nadine Boyd,female,NORALEX,nadineboyd@noralex.com,AAA,AA,No,30,44,210339,Card,1
1966,3339,53,Coffey Robertson,male,MANGELICA,coffeyrobertson@mangelica.com,AAA,AC,No,35,284,248402,DD,0
1967,2002,25,Kelsey Miller,female,GEOFARM,kelseymiller@geofarm.com,DDDD,AC,No,11,124,9001,Card,1
1968,2066,23,Burt Tucker,male,PYRAMIA,burttucker@pyramia.com,DDDD,AD,No,46,69,231386,Card,0
1969,2583,41,Delgado Small,male,CEDWARD,delgadosmall@cedward.com,DDDD,AA,Yes,45,169,268711,Card,0
1970,1901,40,Everett Blair,male,SECURIA,everettblair@securia.com,AAA,AD,Yes,44,162,186241,Card,0
1971,1853,54,Maritza Bush,female,CORMORAN,maritzabush@cormoran.com,AAA,AD,No,41,187,190707,DD,1
1972,3217,37,Ewing Harper,male,DEVILTOE,ewingharper@deviltoe.com,DDDD,AB,Yes,50,177,147252,Card,0
1973,3135,59,Robert Ratliff,female,LIQUICOM,robertratliff@liquicom.com,AAA,AD,Yes,24,40,56424,DD,1
1974,3169,43,Angelica Gates,female,AQUASSEUR,angelicagates@aquasseur.com,BBB,AB,Yes,47,200,54310,DD,1
1975,1178,23,Patrica Welch,female,LYRICHORD,patricawelch@lyrichord.com,DDDD,AC,No,50,295,278670,DD,1
1976,2400,60,Vargas Blanchard,male,TETRATREX,vargasblanchard@tetratrex.com,CCC,AD,No,45,31,139602,DD,0
1977,3239,58,Mcdonald Rodriquez,male,LUNCHPAD,mcdonaldrodriquez@lunchpad.com,CCC,AB,Yes,17,171,17335,Card,0
1978,3962,28,Bettye Gibbs,female,COMVEX,bettyegibbs@comvex.com,BBB,AC,No,14,233,30378,Card,1
1979,1161,42,Nona Monroe,female,NEPTIDE,nonamonroe@neptide.com,AAA,AB,No,44,283,94594,Card,0
1980,3004,41,Blackburn Perez,male,LIMOZEN,blackburnperez@limozen.com,CCC,AB,No,41,295,181113,Card,0
1981,3447,41,Silva Peterson,male,SILODYNE,silvapeterson@silodyne.com,CCC,AC,No,60,142,266795,DD,1
1982,2305,47,Albert Bell,male,VETRON,albertbell@vetron.com,CCC,AD,No,24,256,225069,Card,1
1983,3947,53,Vicki Whitfield,female,EARTHPURE,vickiwhitfield@earthpure.com,BBB,AA,No,59,192,155217,Card,0
1984,1287,27,Sloan Wilcox,male,ROCKABYE,sloanwilcox@rockabye.com,DDDD,AC,Yes,22,48,16396,DD,1
1985,2505,41,Todd Deleon,male,UPLINX,todddeleon@uplinx.com,DDDD,AD,Yes,16,80,230453,DD,1
1986,3056,22,Fields Valenzuela,male,GEEKFARM,fieldsvalenzuela@geekfarm.com,CCC,AD,Yes,45,125,250905,Card,1
1987,3845,37,Donovan Knowles,male,NIXELT,donovanknowles@nixelt.com,AAA,AD,No,12,291,278093,DD,0
1988,1147,32,Stella Emerson,female,COMBOT,stellaemerson@combot.com,DDDD,AD,No,25,41,193291,Card,0
1989,1996,23,Margie Davenport,female,ECRATIC,margiedavenport@ecratic.com,AAA,AD,Yes,31,137,223189,Card,1
1990,1797,44,Cote Hicks,male,ULTRIMAX,cotehicks@ultrimax.com,AAA,AB,No,18,291,285840,DD,1
1991,2963,58,Vasquez Mcmillan,male,YURTURE,vasquezmcmillan@yurture.com,DDDD,AD,Yes,16,81,281539,DD,0
1992,1784,24,Cunningham Solis,male,AUSTEX,cunninghamsolis@austex.com,AAA,AB,Yes,36,192,227483,DD,0
1993,3681,33,Trevino Bridges,male,EZENT,trevinobridges@ezent.com,AAA,AC,No,41,266,189529,DD,0
1994,3856,29,Howell Griffin,male,QUILTIGEN,howellgriffin@quiltigen.com,CCC,AD,No,11,129,296220,Card,1
1995,3366,20,Johnson Santiago,male,ASSITIA,johnsonsantiago@assitia.com,BBB,AC,Yes,34,243,78392,DD,1
1996,1287,47,Murray Bauer,male,ZOINAGE,murraybauer@zoinage.com,CCC,AC,Yes,19,288,273214,Card,1
1997,3919,53,Burton Walter,male,POLARIA,burtonwalter@polaria.com,AAA,AB,No,32,154,146308,Card,0
1998,3559,35,Boyer Patterson,male,ENDICIL,boyerpatterson@endicil.com,CCC,AD,Yes,45,110,211734,DD,0
1999,3582,24,Robinson Velez,male,EXOSWITCH,robinsonvelez@exoswitch.com,BBB,AD,No,41,76,186561,Card,0
2000,3314,49,Jean Vazquez,female,KIDGREASE,jeanvazquez@kidgrease.com,BBB,AB,Yes,50,152,102510,Card,1
2001,3829,24,Blanchard Crawford,male,UNISURE,blanchardcrawford@unisure.com,DDDD,AA,Yes,43,269,196996,Card,1
2002,2179,37,Brooks Benjamin,male,ISOLOGICA,brooksbenjamin@isologica.com,DDDD,AB,No,23,86,234741,Card,0
2003,3479,53,Paul Jenkins,male,APEXTRI,pauljenkins@apextri.com,AAA,AC,No,14,224,34835,Card,0
2004,1411,21,Collins Mitchell,male,EXTRO,collinsmitchell@extro.com,DDDD,AC,No,43,250,89665,Card,1
2005,2129,55,Scott Brewer,male,EVEREST,scottbrewer@everest.com,BBB,AD,Yes,20,27,93318,DD,0
2006,1632,36,Melody Carr,female,EXTRAGENE,melodycarr@extragene.com,CCC,AA,Yes,5,212,200728,DD,0
2007,1371,24,Gilbert Good,male,BEDDER,gilbertgood@bedder.com,DDDD,AB,No,21,272,245606,DD,1
2008,1317,58,Norris Rosa,male,ONTALITY,norrisrosa@ontality.com,DDDD,AB,Yes,53,223,251918,Card,1
2009,3211,45,Lela Manning,female,CORPULSE,lelamanning@corpulse.com,BBB,AB,No,19,118,292881,Card,0
2010,2424,37,Abby Key,female,KOOGLE,abbykey@koogle.com,BBB,AA,No,47,50,70500,DD,1
2011,2646,26,Gertrude Glenn,female,ISOLOGIX,gertrudeglenn@isologix.com,BBB,AB,No,54,87,148499,DD,0
2012,3290,41,Goldie Powers,female,ZILLATIDE,goldiepowers@zillatide.com,BBB,AB,Yes,19,103,274469,DD,0
2013,1970,23,Sheena Blackwell,female,INSURETY,sheenablackwell@insurety.com,DDDD,AB,Yes,14,283,293329,DD,1
2014,3671,48,Loretta Mccall,female,TECHTRIX,lorettamccall@techtrix.com,BBB,AD,Yes,18,139,53539,DD,1
2015,3868,55,Cline Tyson,male,PAPRICUT,clinetyson@papricut.com,CCC,AC,Yes,21,225,28879,DD,0
2016,1913,29,Roth Flynn,male,ZIZZLE,rothflynn@zizzle.com,DDDD,AC,Yes,6,47,221610,DD,1
2017,1591,36,Cooper Joyner,male,LUXURIA,cooperjoyner@luxuria.com,AAA,AD,No,28,183,228682,Card,0
2018,2222,57,Marissa Bullock,female,QUINEX,marissabullock@quinex.com,DDDD,AB,Yes,18,287,200086,DD,0
2019,2606,57,Whitaker Donaldson,male,FANFARE,whitakerdonaldson@fanfare.com,DDDD,AA,No,9,245,166572,DD,0
2020,1318,31,Sybil Carney,female,ZYTRAX,sybilcarney@zytrax.com,AAA,AB,No,54,193,126984,DD,1
2021,3047,36,Madelyn Cochran,female,SURETECH,madelyncochran@suretech.com,AAA,AA,No,59,280,151925,Card,1
2022,2183,27,Deanna Mayer,female,TWIGGERY,deannamayer@twiggery.com,AAA,AB,Yes,25,31,153297,Card,1
2023,3116,22,Lenora Maynard,female,ISOTERNIA,lenoramaynard@isoternia.com,BBB,AB,No,13,118,203047,Card,0
2024,3367,59,Snider Tanner,male,BLEEKO,snidertanner@bleeko.com,BBB,AC,No,59,116,85769,Card,1
2025,1200,35,Fran Thompson,female,SNOWPOKE,franthompson@snowpoke.com,DDDD,AB,No,58,100,141866,Card,0
2026,3916,20,Foley Taylor,male,KONGLE,foleytaylor@kongle.com,CCC,AB,No,31,266,99937,DD,1
2027,2002,47,Joyce Bradshaw,female,AUSTECH,joycebradshaw@austech.com,CCC,AA,Yes,13,101,50287,DD,1
2028,1192,60,Stuart Hardy,male,QIAO,stuarthardy@qiao.com,AAA,AC,No,20,16,177620,DD,1
2029,3746,59,Mcknight Mcintosh,male,ROCKLOGIC,mcknightmcintosh@rocklogic.com,DDDD,AB,Yes,59,235,199814,DD,1
2030,3179,23,Hallie Norris,female,ENTOGROK,hallienorris@entogrok.com,BBB,AD,No,23,117,251917,DD,1
2031,2912,58,Moreno Henderson,male,CHILLIUM,morenohenderson@chillium.com,BBB,AC,No,32,151,200610,DD,0
2032,2879,55,Kate Huber,female,FISHLAND,katehuber@fishland.com,DDDD,AB,Yes,48,23,38686,Card,0
2033,1254,50,Moran Fitzpatrick,male,ZOLAVO,moranfitzpatrick@zolavo.com,DDDD,AA,Yes,22,220,145703,Card,1
2034,2226,52,Florine Mckay,female,MEDESIGN,florinemckay@medesign.com,AAA,AD,Yes,42,176,199919,Card,1
2035,3604,48,Carol Marshall,female,PUSHCART,carolmarshall@pushcart.com,AAA,AC,Yes,21,52,135367,Card,1
2036,3845,54,Rachel Cardenas,female,ACCUFARM,rachelcardenas@accufarm.com,BBB,AD,No,35,189,26938,Card,1
2037,1649,43,Lois Dalton,female,NETERIA,loisdalton@neteria.com,BBB,AD,No,23,299,55272,Card,1
2038,2347,38,Fitzgerald Montoya,male,SUREPLEX,fitzgeraldmontoya@sureplex.com,BBB,AA,No,18,101,137281,DD,0
2039,3919,38,Valentine Steele,male,LINGOAGE,valentinesteele@lingoage.com,DDDD,AA,No,40,155,91025,Card,0
2040,2371,40,Zamora Frye,male,QUINTITY,zamorafrye@quintity.com,DDDD,AD,No,29,263,188216,Card,0
2041,2729,52,Ballard Acevedo,male,ADORNICA,ballardacevedo@adornica.com,AAA,AC,Yes,43,274,181120,Card,0
2042,2494,26,Lawson Mejia,male,MEGALL,lawsonmejia@megall.com,AAA,AB,No,20,288,18241,DD,1
2043,2279,41,Lottie Reeves,female,ZORROMOP,lottiereeves@zorromop.com,CCC,AB,No,56,158,88497,Card,0
2044,3999,57,Aileen William,female,WAAB,aileenwilliam@waab.com,BBB,AA,Yes,13,144,76463,Card,1
2045,3757,57,Vivian Bentley,female,JASPER,vivianbentley@jasper.com,BBB,AC,No,56,290,197957,Card,0
2046,1557,34,Effie Carpenter,female,XIIX,effiecarpenter@xiix.com,BBB,AD,No,17,39,114759,Card,1
2047,3146,37,Greer Mcfadden,male,COMBOGENE,greermcfadden@combogene.com,AAA,AB,No,18,63,295328,Card,0
2048,2522,51,Vonda Roberson,female,XYMONK,vondaroberson@xymonk.com,CCC,AC,Yes,59,282,112673,Card,0
2049,2227,21,Hansen Rosales,male,MIRACULA,hansenrosales@miracula.com,AAA,AA,No,51,147,281515,Card,1
2050,3108,55,Maryann Meyers,female,ANACHO,maryannmeyers@anacho.com,CCC,AC,No,14,158,246162,DD,0
2051,2172,45,Ella Winters,female,COMFIRM,ellawinters@comfirm.com,AAA,AC,No,25,114,66101,Card,0
2052,1197,53,Hyde England,male,RODEOCEAN,hydeengland@rodeocean.com,AAA,AC,No,7,91,35824,Card,1
2053,2228,28,Christian Mendez,female,BULLJUICE,christianmendez@bulljuice.com,BBB,AC,No,23,268,96330,Card,0
2054,2067,43,Ofelia Curry,female,KYAGURU,ofeliacurry@kyaguru.com,DDDD,AA,No,56,101,188784,DD,1
